agent_id_hash,activity_date,country_code,scheduled_minutes,available_minutes,handled_contacts,updated_at
agent_4a44dc153642,2026-03-03,PL,420,344,14,2026-03-03T00:00:00
agent_86e501496586,2026-03-03,PL,360,328,12,2026-03-03T00:00:00
agent_7902699be42c,2026-03-03,PL,480,458,16,2026-03-03T00:00:00
agent_3fdba35f04dc,2026-03-03,PL,420,369,18,2026-03-03T00:00:00
agent_2858dcd1057d,2026-03-03,PL,420,385,14,2026-03-03T00:00:00
agent_c837649cce43,2026-03-03,PL,360,338,13,2026-03-03T00:00:00
agent_5f9c4ab08cac,2026-03-03,PL,480,404,20,2026-03-03T00:00:00
agent_44cb730c4204,2026-03-03,PL,480,404,17,2026-03-03T00:00:00
agent_4e07408562be,2026-03-03,AT,420,353,15,2026-03-03T00:00:00
agent_25fc0e7096fc,2026-03-03,AT,240,194,8,2026-03-03T00:00:00
agent_1a6562590ef1,2026-03-03,AT,420,358,11,2026-03-03T00:00:00
agent_e7f6c011776e,2026-03-03,AT,420,375,12,2026-03-03T00:00:00
agent_02d20bbd7e39,2026-03-03,AT,480,459,20,2026-03-03T00:00:00
agent_73475cb40a56,2026-03-03,AT,360,281,11,2026-03-03T00:00:00
agent_d4735e3a265e,2026-03-03,AT,480,410,22,2026-03-03T00:00:00
agent_b7a56873cd77,2026-03-03,AT,480,418,18,2026-03-03T00:00:00
agent_76a50887d8f1,2026-03-03,AT,420,384,12,2026-03-03T00:00:00
agent_7688b6ef5255,2026-03-03,AT,240,199,10,2026-03-03T00:00:00
agent_71ee45a3c0db,2026-03-03,AT,360,320,12,2026-03-03T00:00:00
agent_d59eced1ded0,2026-03-03,AT,240,166,6,2026-03-03T00:00:00
agent_3d914f9348c9,2026-03-04,DE,240,189,6,2026-03-04T00:00:00
agent_44cb730c4204,2026-03-04,DE,360,297,15,2026-03-04T00:00:00
agent_031b4af5197e,2026-03-04,DE,480,440,14,2026-03-04T00:00:00
agent_6b51d431df5d,2026-03-04,DE,240,186,6,2026-03-04T00:00:00
agent_c6f3ac57944a,2026-03-04,DE,420,391,12,2026-03-04T00:00:00
agent_785f3ec7eb32,2026-03-04,DE,240,170,8,2026-03-04T00:00:00
agent_7a61b53701be,2026-03-04,DE,360,283,9,2026-03-04T00:00:00
agent_39fa9ec190ee,2026-03-04,DE,420,368,17,2026-03-04T00:00:00
agent_8527a891e224,2026-03-04,DE,420,360,13,2026-03-04T00:00:00
agent_31489056e091,2026-03-04,DE,360,327,13,2026-03-04T00:00:00
agent_59e19706d51d,2026-03-04,DE,480,405,18,2026-03-04T00:00:00
agent_811786ad1ae7,2026-03-04,DE,240,199,6,2026-03-04T00:00:00
agent_eb1e33e8a81b,2026-03-04,NL,360,295,11,2026-03-04T00:00:00
agent_6f4b6612125f,2026-03-04,NL,240,211,8,2026-03-04T00:00:00
agent_59e19706d51d,2026-03-04,NL,240,218,7,2026-03-04T00:00:00
agent_41cfc0d1f2d1,2026-03-04,NL,480,430,16,2026-03-04T00:00:00
agent_4a44dc153642,2026-03-04,NL,360,336,12,2026-03-04T00:00:00
agent_0b918943df09,2026-03-04,NL,420,387,14,2026-03-04T00:00:00
agent_6208ef0f7750,2026-03-04,NL,420,397,13,2026-03-04T00:00:00
agent_c6f3ac57944a,2026-03-04,NL,240,173,6,2026-03-04T00:00:00
agent_4fc82b26aecb,2026-03-04,NL,480,447,17,2026-03-04T00:00:00
agent_3e1e967e9b79,2026-03-04,NL,360,280,8,2026-03-04T00:00:00
agent_6b86b273ff34,2026-03-04,NL,420,372,16,2026-03-04T00:00:00
agent_1a6562590ef1,2026-03-04,NL,420,374,14,2026-03-04T00:00:00
agent_39fa9ec190ee,2026-03-04,UK,360,338,13,2026-03-04T00:00:00
agent_c837649cce43,2026-03-04,UK,240,211,7,2026-03-04T00:00:00
agent_e7f6c011776e,2026-03-04,UK,240,191,6,2026-03-04T00:00:00
agent_535fa30d7e25,2026-03-04,UK,420,359,13,2026-03-04T00:00:00
agent_7902699be42c,2026-03-04,UK,360,332,11,2026-03-04T00:00:00
agent_4ec9599fc203,2026-03-04,UK,240,219,9,2026-03-04T00:00:00
agent_6f4b6612125f,2026-03-04,UK,480,403,13,2026-03-04T00:00:00
agent_b7a56873cd77,2026-03-04,UK,360,315,17,2026-03-04T00:00:00
agent_02d20bbd7e39,2026-03-04,UK,360,318,12,2026-03-04T00:00:00
agent_41cfc0d1f2d1,2026-03-04,UK,360,328,11,2026-03-04T00:00:00
agent_d59eced1ded0,2026-03-04,UK,360,312,16,2026-03-04T00:00:00
agent_4fc82b26aecb,2026-03-04,UK,420,376,12,2026-03-04T00:00:00
agent_5f9c4ab08cac,2026-03-04,PL,420,341,13,2026-03-04T00:00:00
agent_25fc0e7096fc,2026-03-04,PL,420,388,16,2026-03-04T00:00:00
agent_0e17daca5f3e,2026-03-04,PL,240,185,10,2026-03-04T00:00:00
agent_e629fa6598d7,2026-03-04,PL,420,393,15,2026-03-04T00:00:00
agent_2fca346db656,2026-03-04,PL,240,180,9,2026-03-04T00:00:00
agent_eb1e33e8a81b,2026-03-04,PL,360,287,13,2026-03-04T00:00:00
agent_19581e27de7c,2026-03-04,PL,420,352,18,2026-03-04T00:00:00
agent_f5ca38f748a1,2026-03-04,PL,240,178,6,2026-03-04T00:00:00
agent_73475cb40a56,2026-03-04,PL,480,405,19,2026-03-04T00:00:00
agent_785f3ec7eb32,2026-03-04,PL,420,384,18,2026-03-04T00:00:00
agent_7902699be42c,2026-03-04,PL,360,286,11,2026-03-04T00:00:00
agent_44cb730c4204,2026-03-04,PL,480,441,21,2026-03-04T00:00:00
agent_e7f6c011776e,2026-03-04,AT,480,447,14,2026-03-04T00:00:00
agent_2fca346db656,2026-03-04,AT,360,330,10,2026-03-04T00:00:00
agent_aea92132c4cb,2026-03-04,AT,360,293,14,2026-03-04T00:00:00
agent_19581e27de7c,2026-03-04,AT,240,206,10,2026-03-04T00:00:00
agent_8527a891e224,2026-03-04,AT,420,342,13,2026-03-04T00:00:00
agent_6b86b273ff34,2026-03-04,AT,240,180,8,2026-03-04T00:00:00
agent_25fc0e7096fc,2026-03-04,AT,420,394,13,2026-03-04T00:00:00
agent_9400f1b21cb5,2026-03-04,AT,360,292,12,2026-03-04T00:00:00
agent_4fc82b26aecb,2026-03-04,AT,360,327,12,2026-03-04T00:00:00
agent_44cb730c4204,2026-03-04,AT,420,359,15,2026-03-04T00:00:00
agent_3e1e967e9b79,2026-03-04,AT,240,203,7,2026-03-04T00:00:00
agent_1a6562590ef1,2026-03-04,AT,240,211,7,2026-03-04T00:00:00
agent_e7f6c011776e,2026-03-05,DE,240,179,9,2026-03-05T00:00:00
agent_35135aaa6cc2,2026-03-05,DE,480,435,14,2026-03-05T00:00:00
agent_25fc0e7096fc,2026-03-05,DE,420,379,13,2026-03-05T00:00:00
agent_7a61b53701be,2026-03-05,DE,480,413,21,2026-03-05T00:00:00
agent_670671cd9740,2026-03-05,DE,360,294,11,2026-03-05T00:00:00
agent_f5ca38f748a1,2026-03-05,DE,480,447,21,2026-03-05T00:00:00
agent_86e501496586,2026-03-05,DE,480,405,13,2026-03-05T00:00:00
agent_9f14025af006,2026-03-05,DE,240,179,9,2026-03-05T00:00:00
agent_5f9c4ab08cac,2026-03-05,DE,480,453,21,2026-03-05T00:00:00
agent_4a44dc153642,2026-03-05,DE,480,449,17,2026-03-05T00:00:00
agent_4e07408562be,2026-03-05,DE,360,299,10,2026-03-05T00:00:00
agent_4523540f1504,2026-03-05,DE,480,457,17,2026-03-05T00:00:00
agent_7688b6ef5255,2026-03-05,NL,240,204,7,2026-03-05T00:00:00
agent_9400f1b21cb5,2026-03-05,NL,360,305,9,2026-03-05T00:00:00
agent_aea92132c4cb,2026-03-05,NL,420,358,16,2026-03-05T00:00:00
agent_59e19706d51d,2026-03-05,NL,360,325,10,2026-03-05T00:00:00
agent_9f14025af006,2026-03-05,NL,420,371,15,2026-03-05T00:00:00
agent_785f3ec7eb32,2026-03-05,NL,420,390,21,2026-03-05T00:00:00
agent_19581e27de7c,2026-03-05,NL,360,338,14,2026-03-05T00:00:00
agent_25fc0e7096fc,2026-03-05,NL,420,341,11,2026-03-05T00:00:00
agent_6b51d431df5d,2026-03-05,NL,240,172,7,2026-03-05T00:00:00
agent_624b60c58c9d,2026-03-05,NL,420,392,14,2026-03-05T00:00:00
agent_6208ef0f7750,2026-03-05,NL,480,430,18,2026-03-05T00:00:00
agent_98010bd9270f,2026-03-05,NL,420,342,14,2026-03-05T00:00:00
agent_76a50887d8f1,2026-03-05,UK,240,192,9,2026-03-05T00:00:00
agent_0b918943df09,2026-03-05,UK,420,370,14,2026-03-05T00:00:00
agent_535fa30d7e25,2026-03-05,UK,420,386,13,2026-03-05T00:00:00
agent_4ec9599fc203,2026-03-05,UK,480,413,18,2026-03-05T00:00:00
agent_98010bd9270f,2026-03-05,UK,420,373,13,2026-03-05T00:00:00
agent_c837649cce43,2026-03-05,UK,360,333,13,2026-03-05T00:00:00
agent_25fc0e7096fc,2026-03-05,UK,360,326,12,2026-03-05T00:00:00
agent_e7f6c011776e,2026-03-05,UK,420,351,13,2026-03-05T00:00:00
agent_73475cb40a56,2026-03-05,UK,480,454,21,2026-03-05T00:00:00
agent_ef2d127de37b,2026-03-05,UK,480,407,21,2026-03-05T00:00:00
agent_19581e27de7c,2026-03-05,UK,240,194,6,2026-03-05T00:00:00
agent_6b86b273ff34,2026-03-05,UK,360,336,16,2026-03-05T00:00:00
agent_f5ca38f748a1,2026-03-05,PL,240,179,8,2026-03-05T00:00:00
agent_9f14025af006,2026-03-05,PL,240,208,6,2026-03-05T00:00:00
agent_4ec9599fc203,2026-03-05,PL,480,402,16,2026-03-05T00:00:00
agent_3fdba35f04dc,2026-03-05,PL,240,202,10,2026-03-05T00:00:00
agent_0e17daca5f3e,2026-03-05,PL,240,165,5,2026-03-05T00:00:00
agent_4e07408562be,2026-03-05,PL,420,381,12,2026-03-05T00:00:00
agent_31489056e091,2026-03-05,PL,240,194,7,2026-03-05T00:00:00
agent_e629fa6598d7,2026-03-05,PL,420,359,16,2026-03-05T00:00:00
agent_39fa9ec190ee,2026-03-05,PL,420,397,12,2026-03-05T00:00:00
agent_19581e27de7c,2026-03-05,PL,240,176,9,2026-03-05T00:00:00
agent_02d20bbd7e39,2026-03-05,PL,360,324,15,2026-03-05T00:00:00
agent_9400f1b21cb5,2026-03-05,PL,480,416,13,2026-03-05T00:00:00
agent_e7f6c011776e,2026-03-05,AT,480,451,18,2026-03-05T00:00:00
agent_3e1e967e9b79,2026-03-05,AT,360,340,10,2026-03-05T00:00:00
agent_2fca346db656,2026-03-05,AT,240,208,7,2026-03-05T00:00:00
agent_670671cd9740,2026-03-05,AT,480,447,23,2026-03-05T00:00:00
agent_8527a891e224,2026-03-05,AT,420,366,13,2026-03-05T00:00:00
agent_5f9c4ab08cac,2026-03-05,AT,240,186,6,2026-03-05T00:00:00
agent_c2356069e9d1,2026-03-05,AT,360,315,15,2026-03-05T00:00:00
agent_76a50887d8f1,2026-03-05,AT,240,212,9,2026-03-05T00:00:00
agent_9400f1b21cb5,2026-03-05,AT,480,441,13,2026-03-05T00:00:00
agent_25fc0e7096fc,2026-03-05,AT,360,284,14,2026-03-05T00:00:00
agent_f5ca38f748a1,2026-03-05,AT,360,321,10,2026-03-05T00:00:00
agent_6b51d431df5d,2026-03-05,AT,480,427,19,2026-03-05T00:00:00
agent_3fdba35f04dc,2026-03-06,DE,240,192,8,2026-03-06T00:00:00
agent_7902699be42c,2026-03-06,DE,480,407,15,2026-03-06T00:00:00
agent_02d20bbd7e39,2026-03-06,DE,240,195,7,2026-03-06T00:00:00
agent_e7f6c011776e,2026-03-06,DE,360,311,12,2026-03-06T00:00:00
agent_35135aaa6cc2,2026-03-06,DE,360,296,10,2026-03-06T00:00:00
agent_19581e27de7c,2026-03-06,DE,420,367,11,2026-03-06T00:00:00
agent_b17ef6d19c7a,2026-03-06,DE,480,451,17,2026-03-06T00:00:00
agent_25fc0e7096fc,2026-03-06,DE,240,171,5,2026-03-06T00:00:00
agent_41cfc0d1f2d1,2026-03-06,DE,360,324,15,2026-03-06T00:00:00
agent_624b60c58c9d,2026-03-06,DE,360,313,10,2026-03-06T00:00:00
agent_535fa30d7e25,2026-03-06,DE,420,391,13,2026-03-06T00:00:00
agent_1a6562590ef1,2026-03-06,DE,360,311,13,2026-03-06T00:00:00
agent_41cfc0d1f2d1,2026-03-06,NL,240,208,7,2026-03-06T00:00:00
agent_73475cb40a56,2026-03-06,NL,420,366,15,2026-03-06T00:00:00
agent_25fc0e7096fc,2026-03-06,NL,240,203,7,2026-03-06T00:00:00
agent_e7f6c011776e,2026-03-06,NL,480,444,24,2026-03-06T00:00:00
agent_624b60c58c9d,2026-03-06,NL,240,206,10,2026-03-06T00:00:00
agent_5f9c4ab08cac,2026-03-06,NL,240,205,9,2026-03-06T00:00:00
agent_aea92132c4cb,2026-03-06,NL,360,323,11,2026-03-06T00:00:00
agent_670671cd9740,2026-03-06,NL,240,217,8,2026-03-06T00:00:00
agent_9400f1b21cb5,2026-03-06,NL,480,455,18,2026-03-06T00:00:00
agent_3d914f9348c9,2026-03-06,NL,480,451,20,2026-03-06T00:00:00
agent_6b86b273ff34,2026-03-06,NL,480,405,17,2026-03-06T00:00:00
agent_44cb730c4204,2026-03-06,NL,240,180,8,2026-03-06T00:00:00
agent_41cfc0d1f2d1,2026-03-06,UK,480,408,13,2026-03-06T00:00:00
agent_71ee45a3c0db,2026-03-06,UK,480,414,13,2026-03-06T00:00:00
agent_6f4b6612125f,2026-03-06,UK,240,182,8,2026-03-06T00:00:00
agent_6b51d431df5d,2026-03-06,UK,240,165,7,2026-03-06T00:00:00
agent_e29c9c180c62,2026-03-06,UK,480,442,15,2026-03-06T00:00:00
agent_73475cb40a56,2026-03-06,UK,240,190,8,2026-03-06T00:00:00
agent_4fc82b26aecb,2026-03-06,UK,360,324,14,2026-03-06T00:00:00
agent_4a44dc153642,2026-03-06,UK,480,450,20,2026-03-06T00:00:00
agent_2fca346db656,2026-03-06,UK,360,286,10,2026-03-06T00:00:00
agent_b17ef6d19c7a,2026-03-06,UK,480,404,16,2026-03-06T00:00:00
agent_e629fa6598d7,2026-03-06,UK,240,195,6,2026-03-06T00:00:00
agent_c837649cce43,2026-03-06,UK,480,401,18,2026-03-06T00:00:00
agent_59e19706d51d,2026-03-06,PL,240,207,9,2026-03-06T00:00:00
agent_39fa9ec190ee,2026-03-06,PL,240,173,6,2026-03-06T00:00:00
agent_6b51d431df5d,2026-03-06,PL,420,363,12,2026-03-06T00:00:00
agent_35135aaa6cc2,2026-03-06,PL,360,322,13,2026-03-06T00:00:00
agent_86e501496586,2026-03-06,PL,480,412,18,2026-03-06T00:00:00
agent_0e17daca5f3e,2026-03-06,PL,420,341,16,2026-03-06T00:00:00
agent_8527a891e224,2026-03-06,PL,420,388,17,2026-03-06T00:00:00
agent_02d20bbd7e39,2026-03-06,PL,420,361,18,2026-03-06T00:00:00
agent_b17ef6d19c7a,2026-03-06,PL,240,173,7,2026-03-06T00:00:00
agent_7902699be42c,2026-03-06,PL,480,404,14,2026-03-06T00:00:00
agent_e7f6c011776e,2026-03-06,PL,480,428,23,2026-03-06T00:00:00
agent_31489056e091,2026-03-06,PL,420,387,13,2026-03-06T00:00:00
agent_5f9c4ab08cac,2026-03-06,AT,240,220,7,2026-03-06T00:00:00
agent_aea92132c4cb,2026-03-06,AT,240,184,7,2026-03-06T00:00:00
agent_eb1e33e8a81b,2026-03-06,AT,240,165,8,2026-03-06T00:00:00
agent_35135aaa6cc2,2026-03-06,AT,240,185,8,2026-03-06T00:00:00
agent_d59eced1ded0,2026-03-06,AT,480,440,22,2026-03-06T00:00:00
agent_39fa9ec190ee,2026-03-06,AT,420,381,18,2026-03-06T00:00:00
agent_44cb730c4204,2026-03-06,AT,420,400,14,2026-03-06T00:00:00
agent_02d20bbd7e39,2026-03-06,AT,420,372,12,2026-03-06T00:00:00
agent_76a50887d8f1,2026-03-06,AT,360,289,9,2026-03-06T00:00:00
agent_2c624232cdd2,2026-03-06,AT,420,379,12,2026-03-06T00:00:00
agent_624b60c58c9d,2026-03-06,AT,360,280,14,2026-03-06T00:00:00
agent_4b227777d4dd,2026-03-06,AT,480,420,13,2026-03-06T00:00:00
agent_4ec9599fc203,2026-03-07,DE,240,163,8,2026-03-07T00:00:00
agent_624b60c58c9d,2026-03-07,DE,360,306,11,2026-03-07T00:00:00
agent_71ee45a3c0db,2026-03-07,DE,420,389,17,2026-03-07T00:00:00
agent_b7a56873cd77,2026-03-07,DE,240,217,8,2026-03-07T00:00:00
agent_4b227777d4dd,2026-03-07,DE,360,305,11,2026-03-07T00:00:00
agent_8527a891e224,2026-03-07,DE,240,199,7,2026-03-07T00:00:00
agent_535fa30d7e25,2026-03-07,DE,360,334,10,2026-03-07T00:00:00
agent_73475cb40a56,2026-03-07,DE,360,299,10,2026-03-07T00:00:00
agent_7688b6ef5255,2026-03-07,DE,240,195,8,2026-03-07T00:00:00
agent_9400f1b21cb5,2026-03-07,DE,480,401,17,2026-03-07T00:00:00
agent_6b86b273ff34,2026-03-07,DE,420,369,13,2026-03-07T00:00:00
agent_02d20bbd7e39,2026-03-07,DE,360,284,13,2026-03-07T00:00:00
agent_39fa9ec190ee,2026-03-07,NL,360,331,13,2026-03-07T00:00:00
agent_9400f1b21cb5,2026-03-07,NL,480,411,15,2026-03-07T00:00:00
agent_6b51d431df5d,2026-03-07,NL,360,316,13,2026-03-07T00:00:00
agent_71ee45a3c0db,2026-03-07,NL,420,371,15,2026-03-07T00:00:00
agent_2fca346db656,2026-03-07,NL,360,290,11,2026-03-07T00:00:00
agent_811786ad1ae7,2026-03-07,NL,360,296,12,2026-03-07T00:00:00
agent_41cfc0d1f2d1,2026-03-07,NL,420,384,15,2026-03-07T00:00:00
agent_3e1e967e9b79,2026-03-07,NL,420,392,18,2026-03-07T00:00:00
agent_25fc0e7096fc,2026-03-07,NL,240,179,6,2026-03-07T00:00:00
agent_31489056e091,2026-03-07,NL,480,407,13,2026-03-07T00:00:00
agent_4fc82b26aecb,2026-03-07,NL,240,192,7,2026-03-07T00:00:00
agent_031b4af5197e,2026-03-07,NL,240,186,9,2026-03-07T00:00:00
agent_eb1e33e8a81b,2026-03-07,UK,480,419,21,2026-03-07T00:00:00
agent_4b227777d4dd,2026-03-07,UK,240,216,7,2026-03-07T00:00:00
agent_25fc0e7096fc,2026-03-07,UK,360,283,9,2026-03-07T00:00:00
agent_ef2d127de37b,2026-03-07,UK,240,214,7,2026-03-07T00:00:00
agent_c2356069e9d1,2026-03-07,UK,360,332,12,2026-03-07T00:00:00
agent_4a44dc153642,2026-03-07,UK,420,349,15,2026-03-07T00:00:00
agent_5f9c4ab08cac,2026-03-07,UK,480,428,19,2026-03-07T00:00:00
agent_e7f6c011776e,2026-03-07,UK,360,317,11,2026-03-07T00:00:00
agent_4fc82b26aecb,2026-03-07,UK,480,447,20,2026-03-07T00:00:00
agent_1a6562590ef1,2026-03-07,UK,480,436,16,2026-03-07T00:00:00
agent_6b51d431df5d,2026-03-07,UK,420,373,19,2026-03-07T00:00:00
agent_71ee45a3c0db,2026-03-07,UK,360,310,10,2026-03-07T00:00:00
agent_7902699be42c,2026-03-07,PL,420,397,17,2026-03-07T00:00:00
agent_4523540f1504,2026-03-07,PL,360,329,17,2026-03-07T00:00:00
agent_8527a891e224,2026-03-07,PL,360,326,11,2026-03-07T00:00:00
agent_76a50887d8f1,2026-03-07,PL,420,340,16,2026-03-07T00:00:00
agent_e7f6c011776e,2026-03-07,PL,240,210,6,2026-03-07T00:00:00
agent_eb1e33e8a81b,2026-03-07,PL,240,206,6,2026-03-07T00:00:00
agent_59e19706d51d,2026-03-07,PL,360,330,13,2026-03-07T00:00:00
agent_670671cd9740,2026-03-07,PL,420,370,18,2026-03-07T00:00:00
agent_2c624232cdd2,2026-03-07,PL,360,309,9,2026-03-07T00:00:00
agent_25fc0e7096fc,2026-03-07,PL,240,182,7,2026-03-07T00:00:00
agent_73475cb40a56,2026-03-07,PL,420,373,12,2026-03-07T00:00:00
agent_98010bd9270f,2026-03-07,PL,480,450,16,2026-03-07T00:00:00
agent_71ee45a3c0db,2026-03-07,AT,360,290,9,2026-03-07T00:00:00
agent_7902699be42c,2026-03-07,AT,360,286,10,2026-03-07T00:00:00
agent_1a6562590ef1,2026-03-07,AT,360,300,9,2026-03-07T00:00:00
agent_aea92132c4cb,2026-03-07,AT,480,451,21,2026-03-07T00:00:00
agent_02d20bbd7e39,2026-03-07,AT,240,194,7,2026-03-07T00:00:00
agent_6b51d431df5d,2026-03-07,AT,480,458,21,2026-03-07T00:00:00
agent_4523540f1504,2026-03-07,AT,240,174,8,2026-03-07T00:00:00
agent_3e1e967e9b79,2026-03-07,AT,480,437,24,2026-03-07T00:00:00
agent_e629fa6598d7,2026-03-07,AT,480,411,17,2026-03-07T00:00:00
agent_d59eced1ded0,2026-03-07,AT,420,379,20,2026-03-07T00:00:00
agent_811786ad1ae7,2026-03-07,AT,360,286,10,2026-03-07T00:00:00
agent_c2356069e9d1,2026-03-07,AT,360,305,12,2026-03-07T00:00:00
agent_71ee45a3c0db,2026-03-08,DE,420,369,11,2026-03-08T00:00:00
agent_4523540f1504,2026-03-08,DE,480,409,13,2026-03-08T00:00:00
agent_31489056e091,2026-03-08,DE,360,322,16,2026-03-08T00:00:00
agent_031b4af5197e,2026-03-08,DE,360,326,12,2026-03-08T00:00:00
agent_d59eced1ded0,2026-03-08,DE,480,455,22,2026-03-08T00:00:00
agent_86e501496586,2026-03-08,DE,480,434,14,2026-03-08T00:00:00
agent_b7a56873cd77,2026-03-08,DE,360,335,13,2026-03-08T00:00:00
agent_3fdba35f04dc,2026-03-08,DE,240,212,11,2026-03-08T00:00:00
agent_02d20bbd7e39,2026-03-08,DE,480,455,21,2026-03-08T00:00:00
agent_39fa9ec190ee,2026-03-08,DE,240,217,9,2026-03-08T00:00:00
agent_eb1e33e8a81b,2026-03-08,DE,480,455,19,2026-03-08T00:00:00
agent_4e07408562be,2026-03-08,DE,360,297,11,2026-03-08T00:00:00
agent_b17ef6d19c7a,2026-03-08,NL,240,165,5,2026-03-08T00:00:00
agent_4b227777d4dd,2026-03-08,NL,360,340,12,2026-03-08T00:00:00
agent_0b918943df09,2026-03-08,NL,360,313,12,2026-03-08T00:00:00
agent_7a61b53701be,2026-03-08,NL,240,194,7,2026-03-08T00:00:00
agent_6208ef0f7750,2026-03-08,NL,360,319,17,2026-03-08T00:00:00
agent_785f3ec7eb32,2026-03-08,NL,480,419,14,2026-03-08T00:00:00
agent_e29c9c180c62,2026-03-08,NL,240,219,11,2026-03-08T00:00:00
agent_aea92132c4cb,2026-03-08,NL,240,177,8,2026-03-08T00:00:00
agent_e629fa6598d7,2026-03-08,NL,360,322,13,2026-03-08T00:00:00
agent_9f14025af006,2026-03-08,NL,420,395,12,2026-03-08T00:00:00
agent_eb1e33e8a81b,2026-03-08,NL,360,332,11,2026-03-08T00:00:00
agent_4ec9599fc203,2026-03-08,NL,240,175,9,2026-03-08T00:00:00
agent_7688b6ef5255,2026-03-08,UK,360,293,15,2026-03-08T00:00:00
agent_f5ca38f748a1,2026-03-08,UK,480,423,18,2026-03-08T00:00:00
agent_d59eced1ded0,2026-03-08,UK,480,402,14,2026-03-08T00:00:00
agent_6208ef0f7750,2026-03-08,UK,420,386,12,2026-03-08T00:00:00
agent_e29c9c180c62,2026-03-08,UK,360,295,11,2026-03-08T00:00:00
agent_19581e27de7c,2026-03-08,UK,240,175,5,2026-03-08T00:00:00
agent_25fc0e7096fc,2026-03-08,UK,420,388,12,2026-03-08T00:00:00
agent_535fa30d7e25,2026-03-08,UK,420,372,19,2026-03-08T00:00:00
agent_98010bd9270f,2026-03-08,UK,360,295,9,2026-03-08T00:00:00
agent_ef2d127de37b,2026-03-08,UK,360,293,9,2026-03-08T00:00:00
agent_1a6562590ef1,2026-03-08,UK,420,355,18,2026-03-08T00:00:00
agent_4e07408562be,2026-03-08,UK,420,383,13,2026-03-08T00:00:00
agent_4a44dc153642,2026-03-08,PL,480,444,16,2026-03-08T00:00:00
agent_e7f6c011776e,2026-03-08,PL,420,350,13,2026-03-08T00:00:00
agent_2c624232cdd2,2026-03-08,PL,420,347,11,2026-03-08T00:00:00
agent_3e1e967e9b79,2026-03-08,PL,360,317,13,2026-03-08T00:00:00
agent_86e501496586,2026-03-08,PL,240,205,6,2026-03-08T00:00:00
agent_670671cd9740,2026-03-08,PL,420,349,12,2026-03-08T00:00:00
agent_39fa9ec190ee,2026-03-08,PL,360,310,9,2026-03-08T00:00:00
agent_7a61b53701be,2026-03-08,PL,480,413,16,2026-03-08T00:00:00
agent_4523540f1504,2026-03-08,PL,420,388,12,2026-03-08T00:00:00
agent_98010bd9270f,2026-03-08,PL,240,177,8,2026-03-08T00:00:00
agent_31489056e091,2026-03-08,PL,240,201,6,2026-03-08T00:00:00
agent_811786ad1ae7,2026-03-08,PL,480,405,13,2026-03-08T00:00:00
agent_4fc82b26aecb,2026-03-08,AT,360,313,11,2026-03-08T00:00:00
agent_eb1e33e8a81b,2026-03-08,AT,420,356,12,2026-03-08T00:00:00
agent_0e17daca5f3e,2026-03-08,AT,420,394,15,2026-03-08T00:00:00
agent_76a50887d8f1,2026-03-08,AT,240,177,7,2026-03-08T00:00:00
agent_41cfc0d1f2d1,2026-03-08,AT,420,362,12,2026-03-08T00:00:00
agent_44cb730c4204,2026-03-08,AT,240,208,11,2026-03-08T00:00:00
agent_e29c9c180c62,2026-03-08,AT,240,189,8,2026-03-08T00:00:00
agent_4523540f1504,2026-03-08,AT,240,189,9,2026-03-08T00:00:00
agent_31489056e091,2026-03-08,AT,420,369,17,2026-03-08T00:00:00
agent_7a61b53701be,2026-03-08,AT,420,384,21,2026-03-08T00:00:00
agent_d59eced1ded0,2026-03-08,AT,360,320,15,2026-03-08T00:00:00
agent_2858dcd1057d,2026-03-08,AT,480,434,20,2026-03-08T00:00:00
agent_6b51d431df5d,2026-03-09,DE,420,393,19,2026-03-09T00:00:00
agent_0b918943df09,2026-03-09,DE,420,348,14,2026-03-09T00:00:00
agent_3d914f9348c9,2026-03-09,DE,480,450,18,2026-03-09T00:00:00
agent_35135aaa6cc2,2026-03-09,DE,420,372,13,2026-03-09T00:00:00
agent_4fc82b26aecb,2026-03-09,DE,360,294,14,2026-03-09T00:00:00
agent_3fdba35f04dc,2026-03-09,DE,360,336,18,2026-03-09T00:00:00
agent_2c624232cdd2,2026-03-09,DE,240,168,5,2026-03-09T00:00:00
agent_e29c9c180c62,2026-03-09,DE,420,348,19,2026-03-09T00:00:00
agent_9400f1b21cb5,2026-03-09,DE,420,390,12,2026-03-09T00:00:00
agent_44cb730c4204,2026-03-09,DE,240,176,6,2026-03-09T00:00:00
agent_eb1e33e8a81b,2026-03-09,DE,420,363,16,2026-03-09T00:00:00
agent_98010bd9270f,2026-03-09,DE,480,432,13,2026-03-09T00:00:00
agent_6b51d431df5d,2026-03-09,NL,240,204,6,2026-03-09T00:00:00
agent_9f14025af006,2026-03-09,NL,480,460,14,2026-03-09T00:00:00
agent_eb1e33e8a81b,2026-03-09,NL,480,452,20,2026-03-09T00:00:00
agent_031b4af5197e,2026-03-09,NL,480,425,19,2026-03-09T00:00:00
agent_d59eced1ded0,2026-03-09,NL,420,393,15,2026-03-09T00:00:00
agent_624b60c58c9d,2026-03-09,NL,420,367,15,2026-03-09T00:00:00
agent_59e19706d51d,2026-03-09,NL,420,394,17,2026-03-09T00:00:00
agent_76a50887d8f1,2026-03-09,NL,480,402,14,2026-03-09T00:00:00
agent_6b86b273ff34,2026-03-09,NL,480,403,13,2026-03-09T00:00:00
